id,reputation,post_count,age
75166,31,1,1
75169,1,1,1
75170,101,1,1
75174,13,1,1
75178,21,1,1
75181,21,1,1
75199,21,1,1
75205,11,1,1
75209,1,1,1
75210,1,1,1
75211,1,1,1
75213,13,1,1
75215,11,1,1
75217,31,1,1
75222,1,1,1
75224,1,1,1
75226,101,1,1
75228,11,1,1
75229,36,1,1
75232,93,1,1
75249,11,1,1
75263,11,1,1
75264,101,1,1
75270,21,1,1
75271,11,1,1
75272,101,1,1
75273,1,1,1
75276,3,1,1
75278,1,1,1
75280,23,1,1
75285,11,1,1
75289,1,1,1
75292,111,1,1
75295,103,1,1
75299,1,1,1
75314,21,1,1
75323,1,1,1
75333,11,1,1
75336,33,1,1
75350,11,1,1
75352,111,1,1
75357,11,1,1
75358,1,1,1
75359,1,1,1
75369,13,1,1
75370,3,1,1
75375,31,1,1
75377,1,1,1
75379,11,1,1
75402,111,1,1
75404,101,1,1
75407,19,1,1
75409,23,1,1
75418,41,1,1
75419,1,1,1
75422,9,1,1
75423,23,1,1
75425,121,1,1
75427,31,1,1
75431,111,1,1
75440,13,1,1
75445,113,1,1
75448,51,1,1
75450,31,1,1
75455,11,1,1
75467,21,1,1
75470,11,1,1
75479,131,1,1
75480,1,1,1
75484,21,1,1
75492,31,1,1
75507,139,1,1
75508,11,1,1
75511,13,1,1
75514,11,1,1
75516,113,1,1
75518,21,1,1
75524,21,1,1
75546,11,1,1
75547,11,1,1
75554,1,1,1
75557,111,1,1
75559,71,1,1
75569,101,1,1
75580,11,1,1
75582,111,1,1
75586,1,1,1
75588,11,1,1
75596,13,1,1
75606,3,1,1
75608,1,1,1
75614,41,1,1
75627,131,1,1
75631,71,1,1
75637,13,1,1
75638,101,1,1
75645,103,1,1
75646,111,1,1
75666,23,1,1
75671,13,1,1
75674,11,1,1
75678,3,1,1
75681,121,1,1
75688,11,1,1
75691,1,1,1
75701,51,1,1
75703,113,1,1
75712,11,1,1
75716,1,1,1
75740,1,1,1
75741,1,1,1
75750,1,1,1
75770,13,1,1
75778,11,1,1
75787,21,1,1
75801,1,1,1
75803,1,1,1
75810,1,1,1
75812,221,1,1
75825,99,1,1
75828,131,1,1
75831,33,1,1
75835,11,1,1
75838,21,1,1
75839,111,1,1
75842,1,1,1
75843,3,1,1
75850,113,1,1
75851,9,1,1
75853,21,1,1
75855,21,1,1
75857,143,1,1
75861,111,1,1
75873,101,1,1
75886,3,1,1
75891,101,1,1
75911,21,1,1
75912,11,1,1
75930,101,1,1
75937,23,1,1
75942,101,1,1
75944,113,1,1
75945,31,1,1
75949,111,1,1
75950,1,1,1
75953,1,1,1
75954,3,1,1
75968,113,1,1
75974,109,1,1
75980,146,1,1
75981,11,1,1
75983,11,1,1
75985,11,1,1
75987,111,1,1
75994,11,1,1
75997,1,1,1
76016,11,1,1
76020,1,1,1
76022,101,1,1
76027,111,1,1
76057,13,1,1
76064,61,1,1
76071,1,1,1
76077,101,1,1
76078,131,1,1
76083,13,1,1
76089,11,1,1
76093,11,1,1
76098,121,1,1
76104,11,1,1
76128,1,1,1
76131,21,1,1
76146,1,1,1
76161,13,1,1
76173,13,1,1
76177,1,1,1
76191,126,1,1
76192,11,1,1
76204,1,1,1
76208,101,1,1
76212,41,1,1
76217,1,1,1
76228,121,1,1
76229,111,1,1
76234,11,1,1
76239,21,1,1
76242,11,1,1
76243,1,1,1
76244,26,1,1
76245,51,1,1
76254,126,1,1
76260,99,1,1
76263,26,1,1
76264,11,1,1
76276,1,1,1
76281,111,1,1
76293,1,1,1
76298,126,1,1
76304,123,1,1
76312,3,1,1
76318,101,1,1
76321,11,1,1
76325,11,1,1
76332,11,1,1
76333,1,1,1
76343,1,1,1
76348,11,1,1
76359,41,1,1
76364,31,1,1
76381,3,1,1
76389,1,1,1
76392,21,1,1
76394,1,1,1
76395,11,1,1
76409,21,1,1
76417,41,1,1
76421,11,1,1
76422,13,1,1
76427,1,1,1
76429,1,1,1
76433,11,1,1
76435,11,1,1
76444,33,1,1
76452,1,1,1
76466,11,1,1
76470,11,1,1
76473,1,1,1
76485,63,1,1
76511,46,1,1
76512,1,1,1
76521,3,1,1
76528,1,1,1
76531,31,1,1
76537,11,1,1
76571,23,1,1
76574,111,1,1
76578,13,1,1
76588,1,1,1
76590,3,1,1
76597,13,1,1
76614,3,1,1
76631,41,1,1
76641,111,1,1
76647,111,1,1
76655,41,1,1
76658,1,1,1
76674,135,1,1
76675,1,1,1
76686,1,1,1
76692,11,1,1
76696,1,1,1
76699,21,1,1
76702,61,1,1
76706,43,1,1
76714,136,1,1
76716,1,1,1
76726,1,1,1
76728,11,1,1
76730,111,1,1
76738,113,1,1
76741,111,1,1
76742,46,1,1
76753,21,1,1
76760,23,1,1
76762,113,1,1
76765,111,1,1
76766,121,1,1
76769,123,1,1
76772,11,1,1
76773,11,1,1
76776,3,1,1
76777,11,1,1
76781,1,1,1
76784,1,1,1
76793,1,1,1
76802,11,1,1
76804,1,1,1
76807,1,1,1
76812,21,1,1
76814,31,1,1
76819,1,1,1
76825,13,1,1
76837,3,1,1
76840,1,1,1
76841,21,1,1
76842,111,1,1
76845,11,1,1
76848,1,1,1
76855,103,1,1
76860,11,1,1
76863,41,1,1
76864,23,1,1
76874,3,1,1
76875,11,1,1
76877,31,1,1
76893,111,1,1
76894,111,1,1
76904,23,1,1
76907,113,1,1
76912,11,1,1
76923,9,1,1
76930,1,1,1
76939,103,1,1
76942,21,1,1
76946,1,1,1
76948,21,1,1
76952,1,1,1
76957,21,1,1
76965,11,1,1
76988,111,1,1
77000,1,1,1
77002,9,1,1
77003,1,1,1
77006,21,1,1
77025,3,1,1
77028,51,1,1
77035,3,1,1
77051,21,1,1
77054,1,1,1
77056,11,1,1
77090,11,1,1
77092,136,1,1
77093,1,1,1
77101,23,1,1
77104,101,1,1
77111,180,1,1
77117,1,1,1
77121,1,1,1
77122,101,1,1
77125,11,1,1
77126,11,1,1
77132,11,1,1
77138,123,1,1
77143,11,1,1
77144,41,1,1
77149,11,1,1
77150,1,1,1
77152,113,1,1
77153,109,1,1
77166,1,1,1
77167,1,1,1
77169,121,1,1
77183,11,1,1
77196,21,1,1
77199,1,1,1
77213,11,1,1
77224,1,1,1
77225,113,1,1
77236,101,1,1
77240,11,1,1
77244,23,1,1
77250,41,1,1
77253,11,1,1
77270,111,1,1
77276,21,1,1
77277,113,1,1
77304,11,1,1
77305,111,1,1
77312,11,1,1
77313,11,1,1
77314,1,1,1
77319,101,1,1
77329,1,1,1
77336,111,1,1
77343,1,1,1
77351,111,1,1
77357,1,1,1
77366,13,1,1
77374,11,1,1
77377,1,1,1
77379,1,1,1
77389,141,1,1
77407,1,1,1
77411,121,1,1
77418,101,1,1
77424,21,1,1
77428,11,1,1
77434,1,1,1
77444,11,1,1
77452,1,1,1
77455,1,1,1
77476,1,1,1
77477,101,1,1
77478,21,1,1
77484,1,1,1
77496,131,1,1
77499,111,1,1
77503,11,1,1
77508,23,1,1
77518,11,1,1
77531,11,1,1
77535,123,1,1
77537,11,1,1
77538,11,1,1
77549,11,1,1
77555,111,1,1
77557,13,1,1
77571,13,1,1
77580,11,1,1
77584,23,1,1
77586,11,1,1
77591,11,1,1
77599,1,1,1
77601,1,1,1
77602,13,1,1
77606,1,1,1
77609,1,1,1
77615,1,1,1
77617,121,1,1
77619,1,1,1
77631,11,1,1
77643,1,1,1
77645,11,1,1
77649,101,1,1
77657,1,1,1
77667,101,1,1
77671,21,1,1
77677,11,1,1
77681,103,1,1
77683,31,1,1
77691,1,1,1
77704,1,1,1
77714,141,1,1
77715,11,1,1
77722,1,1,1
77739,9,1,1
77740,113,1,1
77742,123,1,1
77746,1,1,1
77748,11,1,1
77753,1,1,1
77771,111,1,1
77773,101,1,1
77776,23,1,1
77781,111,1,1
77788,11,1,1
77799,1,1,1
77812,1,1,1
77816,3,1,1
77817,133,1,1
77818,16,1,1
77821,11,1,1
77826,111,1,1
77835,111,1,1
77837,16,1,1
77839,36,1,1
77851,11,1,1
77868,1,1,1
77870,11,1,1
77879,101,1,1
77889,31,1,1
77890,11,1,1
77891,21,1,1
77896,1,1,1
77899,1,1,1
77901,141,1,1
77904,1,1,1
77912,11,1,1
77933,11,1,1
77936,3,1,1
77941,21,1,1
77946,1,1,1
77956,101,1,1
77958,101,1,1
77961,1,1,1
77972,1,1,1
77973,1,1,1
77990,41,1,1
77997,11,1,1
78000,101,1,1
78004,146,1,1
78007,1,1,1
78015,3,1,1
78024,103,1,1
78027,121,1,1
78030,171,1,1
78035,201,1,1
78038,99,1,1
78047,11,1,1
78050,3,1,1
78051,1,1,1
78052,96,1,1
78054,1,1,1
78064,11,1,1
78065,1,1,1
78105,1,1,1
78106,111,1,1
78113,111,1,1
78116,21,1,1
78120,101,1,1
78129,111,1,1
78134,3,1,1
78135,11,1,1
78151,111,1,1
78160,11,1,1
78165,3,1,1
78167,13,1,1
78170,11,1,1
78172,11,1,1
78186,111,1,1
78187,111,1,1
78188,21,1,1
78200,1,1,1
78209,1,1,1
78213,101,1,1
78223,171,1,1
78234,111,1,1
78251,101,1,1
78253,101,1,1
78264,13,1,1
78267,36,1,1
78274,9,1,1
78276,111,1,1
78277,11,1,1
78282,11,1,1
78298,33,1,1
78314,21,1,1
78334,101,1,1
78346,101,1,1
78349,111,1,1
78350,11,1,1
78354,11,1,1
78358,1,1,1
78362,11,1,1
78363,111,1,1
78364,51,1,1
78376,111,1,1
78378,141,1,1
78389,41,1,1
78390,21,1,1
78397,33,1,1
78400,31,1,1
78406,123,1,1
78408,13,1,1
78427,11,1,1
78431,51,1,1
78444,31,1,1
78445,101,1,1
78448,121,1,1
78455,1,1,1
78471,1,1,1
78472,41,1,1
78482,11,1,1
78495,23,1,1
78502,11,1,1
78508,1,1,1
78511,11,1,1
78514,1,1,1
78515,111,1,1
78519,1,1,1
78535,121,1,1
78539,1,1,1
78547,111,1,1
78558,1,1,1
78567,33,1,1
78568,41,1,1
78580,21,1,1
78582,111,1,1
78586,1,1,1
78590,11,1,1
78591,31,1,1
78599,119,1,1
78613,1,1,1
78623,101,1,1
78635,31,1,1
78641,113,1,1
78649,33,1,1
78662,3,1,1
78665,146,1,1
78677,11,1,1
78703,11,1,1
78714,13,1,1
78728,23,1,1
78733,109,1,1
78739,279,1,1
78750,11,1,1
78756,1,1,1
78758,11,1,1
78763,11,1,1
78765,11,1,1
78766,1,1,1
78768,11,1,1
78780,3,1,1
78784,121,1,1
78785,19,1,1
78790,16,1,1
78801,101,1,1
78811,1,1,1
78816,101,1,1
78823,11,1,1
78837,153,1,1
78840,1,1,1
78843,1,1,1
78851,11,1,1
78853,11,1,1
78857,103,1,1
78865,3,1,1
78876,101,1,1
78901,1,1,1
78910,13,1,1
78933,111,1,1
78938,13,1,1
78945,121,1,1
78954,111,1,1
78961,3,1,1
78982,1,1,1
78983,103,1,1
78986,101,1,1
78987,13,1,1
78989,111,1,1
78991,111,1,1
79000,11,1,1
79017,1,1,1
79021,111,1,1
79023,1,1,1
79032,111,1,1
79038,113,1,1
79046,11,1,1
79059,1,1,1
79062,1,1,1
79075,101,1,1
79078,11,1,1
79081,11,1,1
79096,111,1,1
79098,1,1,1
79100,36,1,1
79101,1,1,1
79114,21,1,1
79120,1,1,1
79122,1,1,1
79129,1,1,1
79138,101,1,1
79142,111,1,1
79143,111,1,1
79152,111,1,1
79163,13,1,1
79175,11,1,1
79177,101,1,1
79182,1,1,1
79188,1,1,1
79198,121,1,1
79201,31,1,1
79203,13,1,1
79207,11,1,1
79211,31,1,1
79225,11,1,1
79226,121,1,1
79228,121,1,1
79243,111,1,1
79267,101,1,1
79271,11,1,1
79275,103,1,1
79287,21,1,1
79293,11,1,1
79295,121,1,1
79297,131,1,1
79298,123,1,1
79302,21,1,1
79328,71,1,1
79331,1,1,1
79333,13,1,1
79336,23,1,1
79357,41,1,1
79362,21,1,1
79374,11,1,1
79375,11,1,1
79378,13,1,1
79384,101,1,1
79385,61,1,1
79386,11,1,1
79396,3,1,1
79403,11,1,1
79404,53,1,1
79408,101,1,1
79409,1,1,1
79412,1,1,1
79413,111,1,1
79416,21,1,1
79421,11,1,1
79431,113,1,1
79435,21,1,1
79445,11,1,1
79446,11,1,1
79449,41,1,1
79453,103,1,1
79462,16,1,1
79465,21,1,1
79469,111,1,1
79473,1,1,1
79480,1,1,1
79489,3,1,1
79498,11,1,1
79502,1,1,1
79529,21,1,1
79535,21,1,1
79538,41,1,1
79547,11,1,1
79552,31,1,1
79565,1,1,1
79573,11,1,1
79577,3,1,1
79588,21,1,1
79595,75,1,1
79596,111,1,1
79603,11,1,1
79606,1,1,1
79610,23,1,1
79613,1,1,1
79615,31,1,1
79624,143,1,1
79636,31,1,1
79643,1,1,1
79646,11,1,1
79648,21,1,1
79666,111,1,1
79693,1,1,1
79701,11,1,1
79715,111,1,1
79721,1,1,1
79729,21,1,1
79735,101,1,1
79739,11,1,1
79744,21,1,1
79756,21,1,1
79759,121,1,1
79761,19,1,1
79765,11,1,1
79773,121,1,1
79775,11,1,1
79780,1,1,1
79801,61,1,1
79815,21,1,1
79822,11,1,1
79829,11,1,1
79853,11,1,1
79855,71,1,1
79856,113,1,1
79864,1,1,1
79877,21,1,1
79879,103,1,1
79882,21,1,1
79910,1,1,1
79917,51,1,1
79925,29,1,1
79926,11,1,1
79928,11,1,1
79937,1,1,1
79945,11,1,1
79947,101,1,1
79949,1,1,1
79961,3,1,1
79967,11,1,1
79991,11,1,1
79992,101,1,1
79994,31,1,1
80016,11,1,1
80019,101,1,1
80023,3,1,1
80024,101,1,1
80030,23,1,1
80035,11,1,1
80058,31,1,1
80065,11,1,1
80069,41,1,1
80081,111,1,1
80088,11,1,1
80110,111,1,1
80112,11,1,1
80123,11,1,1
80135,101,1,1
80141,1,1,1
80150,141,1,1
80152,13,1,1
80166,33,1,1
80168,31,1,1
80177,1,1,1
80181,116,1,1
80185,116,1,1
80187,26,1,1
80199,1,1,1
80202,11,1,1
80211,1,1,1
80232,1,1,1
80236,26,1,1
80244,3,1,1
80245,3,1,1
80264,11,1,1
80266,21,1,1
80280,101,1,1
80282,11,1,1
80310,1,1,1
80314,101,1,1
80315,1,1,1
80317,11,1,1
80320,141,1,1
80325,11,1,1
80335,36,1,1
80338,11,1,1
80350,11,1,1
80354,1,1,1
80361,103,1,1
80367,11,1,1
80375,11,1,1
80378,3,1,1
80380,153,1,1
80388,1,1,1
80390,126,1,1
80392,1,1,1
80398,113,1,1
80430,101,1,1
80447,1,1,1
80448,11,1,1
80460,1,1,1
80463,3,1,1
80467,21,1,1
80471,11,1,1
80483,3,1,1
80491,1,1,1
80494,51,1,1
80497,31,1,1
80509,23,1,1
80535,11,1,1
80546,31,1,1
80553,11,1,1
80557,101,1,1
80558,103,1,1
80559,1,1,1
80568,1,1,1
80579,11,1,1
80580,131,1,1
80595,11,1,1
80598,21,1,1
80601,111,1,1
80609,101,1,1
80615,156,1,1
80635,111,1,1
80643,111,1,1
80650,51,1,1
80655,1,1,1
80657,3,1,1
80665,11,1,1
80677,11,1,1
80685,19,1,1
80688,121,1,1
80695,1,1,1
80700,36,1,1
80704,3,1,1
80706,1,1,1
80710,101,1,1
80712,23,1,1
80721,11,1,1
80737,11,1,1
80740,21,1,1
80745,1,1,1
80746,11,1,1
80748,21,1,1
80750,31,1,1
80751,11,1,1
80754,3,1,1
80757,111,1,1
80759,26,1,1
80766,101,1,1
80770,13,1,1
80772,11,1,1
80774,23,1,1
80776,11,1,1
80777,3,1,1
80778,11,1,1
80782,111,1,1
80803,101,1,1
80804,11,1,1
80807,1,1,1
80816,31,1,1
80829,21,1,1
80832,13,1,1
80837,21,1,1
80841,201,1,1
80848,101,1,1
80862,21,1,1
80866,113,1,1
80878,101,1,1
80902,1,1,1
80906,116,1,1
80909,1,1,1
80913,101,1,1
80915,11,1,1
80916,1,1,1
80918,11,1,1
80920,17,1,1
80924,1,1,1
80931,103,1,1
80935,11,1,1
80942,1,1,1
80943,1,1,1
80946,25,1,1
80961,11,1,1
80970,11,1,1
80979,11,1,1
80980,1,1,1
80981,123,1,1
80983,113,1,1
81997,113,1,1
82017,31,1,1
82025,101,1,1
82033,21,1,1
82040,1,1,1
82042,1,1,1
82049,11,1,1
82059,1,1,1
82062,3,1,1
82065,36,1,1
82069,111,1,1
82073,9,1,1
82077,131,1,1
82084,111,1,1
82089,1,1,1
82108,31,1,1
82110,141,1,1
82126,121,1,1
82146,23,1,1
82147,111,1,1
82164,11,1,1
82172,111,1,1
82182,31,1,1
82191,101,1,1
82195,41,1,1
82197,1,1,1
82208,1,1,1
82212,46,1,1
82218,9,1,1
82220,111,1,1
82236,111,1,1
82242,41,1,1
82251,3,1,1
82271,101,1,1
82272,113,1,1
82276,23,1,1
82286,1,1,1
82288,21,1,1
82305,1,1,1
82307,21,1,1
82309,1,1,1
82313,21,1,1
82318,3,1,1
82321,1,1,1
82324,1,1,1
82336,113,1,1
82363,11,1,1
82373,11,1,1
82375,33,1,1
82395,91,1,1
82404,101,1,1
82405,143,1,1
82407,111,1,1
82413,1,1,1
82418,1,1,1
82421,3,1,1
82441,123,1,1
82445,111,1,1
82452,11,1,1
82456,1,1,1
82459,103,1,1
82487,3,1,1
82488,11,1,1
82495,1,1,1
82510,11,1,1
82521,1,1,1
82529,21,1,1
82533,13,1,1
82542,121,1,1
82543,136,1,1
82546,31,1,1
82558,1,1,1
82572,11,1,1
82575,1,1,1
82582,11,1,1
82595,11,1,1
82596,1,1,1
82605,1,1,1
82609,21,1,1
82619,11,1,1
82620,21,1,1
82633,103,1,1
82640,53,1,1
82649,111,1,1
82655,13,1,1
82686,141,1,1
82697,1,1,1
82699,1,1,1
82701,1,1,1
82714,11,1,1
82722,111,1,1
82726,131,1,1
82737,11,1,1
82747,101,1,1
82748,101,1,1
82751,111,1,1
82752,103,1,1
82760,1,1,1
82767,163,1,1
82768,1,1,1
82779,1,1,1
82780,111,1,1
82789,21,1,1
82797,43,1,1
82824,21,1,1
82834,11,1,1
82841,23,1,1
82842,13,1,1
82846,103,1,1
82847,11,1,1
82848,11,1,1
82854,41,1,1
82859,33,1,1
82888,101,1,1
82905,13,1,1
82913,113,1,1
82915,11,1,1
82917,1,1,1
82922,19,1,1
82926,111,1,1
82933,13,1,1
82936,1,1,1
82960,11,1,1
82961,3,1,1
82962,121,1,1
82970,1,1,1
82979,21,1,1
82987,1,1,1
82997,3,1,1
83012,11,1,1
83026,1,1,1
83047,1,1,1
83051,141,1,1
83066,103,1,1
83067,11,1,1
83082,1,1,1
83083,101,1,1
83089,21,1,1
83097,11,1,1
83098,13,1,1
83099,101,1,1
83120,1,1,1
83121,11,1,1
83125,13,1,1
83148,31,1,1
83154,3,1,1
83155,11,1,1
83158,13,1,1
83185,11,1,1
83193,113,1,1
83198,11,1,1
83205,1,1,1
83207,21,1,1
83217,11,1,1
83219,1,1,1
83222,3,1,1
83227,11,1,1
83229,11,1,1
83240,23,1,1
83246,33,1,1
83248,1,1,1
83257,103,1,1
83260,16,1,1
83262,1,1,1
83264,1,1,1
83268,111,1,1
83276,101,1,1
83277,13,1,1
83294,1,1,1
83303,26,1,1
83330,21,1,1
83332,1,1,1
83339,1,1,1
83358,13,1,1
83359,1,1,1
83365,11,1,1
83378,41,1,1
83403,43,1,1
83414,121,1,1
83422,1,1,1
83424,1,1,1
83428,1,1,1
83438,111,1,1
83440,101,1,1
83446,111,1,1
83472,1,1,1
83476,1,1,1
83478,1,1,1
83483,1,1,1
83493,113,1,1
83496,11,1,1
83514,21,1,1
83515,31,1,1
83516,1,1,1
83517,41,1,1
83529,3,1,1
83533,103,1,1
83534,23,1,1
83537,121,1,1
83539,103,1,1
83546,1,1,1
83549,1,1,1
83550,1,1,1
83554,1,1,1
83578,121,1,1
83584,11,1,1
83592,73,1,1
83611,1,1,1
83613,36,1,1
83615,131,1,1
83618,11,1,1
83627,109,1,1
83629,19,1,1
83640,11,1,1
83643,101,1,1
83645,111,1,1
83647,21,1,1
83656,11,1,1
83658,11,1,1
83698,21,1,1
83699,21,1,1
83701,11,1,1
83703,1,1,1
83711,11,1,1
83721,1,1,1
83725,113,1,1
83727,101,1,1
83730,21,1,1
83739,86,1,1
83747,11,1,1
83750,21,1,1
83768,11,1,1
83783,103,1,1
83790,1,1,1
83812,21,1,1
83815,103,1,1
83830,1,1,1
83836,1,1,1
83857,11,1,1
83860,73,1,1
83866,11,1,1
83878,1,1,1
83879,121,1,1
83882,11,1,1
83900,11,1,1
83907,3,1,1
83917,3,1,1
83923,21,1,1
83936,11,1,1
83937,113,1,1
83946,3,1,1
83951,21,1,1
83956,1,1,1
83969,1,1,1
83988,11,1,1
83994,101,1,1
83995,101,1,1
84000,3,1,1
84005,3,1,1
84012,101,1,1
84014,11,1,1
84028,1,1,1
84037,21,1,1
84066,101,1,1
84070,11,1,1
84074,101,1,1
84079,11,1,1
84090,11,1,1
84101,21,1,1
84118,111,1,1
84121,111,1,1
84122,3,1,1
84123,11,1,1
84127,11,1,1
84133,116,1,1
84137,121,1,1
84151,11,1,1
84157,113,1,1
84158,101,1,1
84166,1,1,1
84169,101,1,1
84174,111,1,1
84176,11,1,1
84180,1,1,1
84183,11,1,1
84187,1,1,1
84189,41,1,1
84197,1,1,1
84199,113,1,1
84209,1,1,1
84215,1,1,1
84230,1,1,1
84235,111,1,1
84239,1,1,1
84250,11,1,1
84251,11,1,1
84252,43,1,1
84263,1,1,1
84294,11,1,1
84312,11,1,1
84326,1,1,1
84327,11,1,1
84343,1,1,1
84351,101,1,1
84360,11,1,1
84364,1,1,1
84373,13,1,1
84376,13,1,1
84381,11,1,1
84383,103,1,1
84384,11,1,1
84387,101,1,1
84402,13,1,1
84403,11,1,1
84404,9,1,1
84408,11,1,1
84415,21,1,1
84418,111,1,1
84424,1,1,1
84433,1,1,1
84467,121,1,1
84471,186,1,1
84485,1,1,1
84491,56,1,1
84504,11,1,1
84505,3,1,1
84508,3,1,1
84511,1,1,1
84512,11,1,1
84513,1,1,1
84522,3,1,1
84530,101,1,1
84537,101,1,1
84543,101,1,1
84544,11,1,1
84545,11,1,1
84552,1,1,1
84558,11,1,1
84569,11,1,1
84570,1,1,1
84572,11,1,1
84579,121,1,1
84580,11,1,1
84584,99,1,1
84589,101,1,1
84591,11,1,1
84607,13,1,1
84617,121,1,1
84620,111,1,1
84627,11,1,1
84631,11,1,1
84632,1,1,1
84645,1,1,1
84648,1,1,1
84653,11,1,1
84667,99,1,1
84669,11,1,1
84685,51,1,1
84693,11,1,1
84704,13,1,1
84709,11,1,1
84710,1,1,1
84713,21,1,1
84714,11,1,1
84715,13,1,1
84717,33,1,1
84718,11,1,1
84722,141,1,1
84724,11,1,1
84725,111,1,1
84743,1,1,1
84750,1,1,1
84754,131,1,1
84758,101,1,1
84761,61,1,1
84765,11,1,1
84783,11,1,1
84796,1,1,1
84855,1,1,1
84861,111,1,1
84866,1,1,1
84875,11,1,1
84890,3,1,1
84899,31,1,1
84913,1,1,1
84920,111,1,1
84924,23,1,1
84934,13,1,1
84938,11,1,1
84952,1,1,1
84958,13,1,1
84959,61,1,1
84966,21,1,1
84978,103,1,1
84979,101,1,1
84988,21,1,1
85001,101,1,1
85008,1,1,1
85019,101,1,1
85027,21,1,1
85041,21,1,1
85058,101,1,1
85067,1,1,1
85068,11,1,1
85075,1,1,1
85078,121,1,1
85082,21,1,1
85084,113,1,1
85089,113,1,1
85091,11,1,1
85102,121,1,1
85104,41,1,1
85110,11,1,1
85126,111,1,1
85137,1,1,1
85144,24,1,1
85152,11,1,1
85155,11,1,1
85158,11,1,1
85166,111,1,1
85174,11,1,1
85181,11,1,1
85185,11,1,1
85188,1,1,1
85194,9,1,1
85198,111,1,1
85201,11,1,1
85203,111,1,1
85208,131,1,1
85213,1,1,1
85214,1,1,1
85217,1,1,1
85222,1,1,1
85231,1,1,1
85238,121,1,1
85244,33,1,1
85247,23,1,1
85249,1,1,1
85257,1,1,1
85266,11,1,1
85281,101,1,1
85298,21,1,1
85314,1,1,1
85317,11,1,1
85321,26,1,1
85328,11,1,1
85339,101,1,1
85342,21,1,1
85347,1,1,1
85350,23,1,1
85354,11,1,1
85355,1,1,1
85366,101,1,1
85368,13,1,1
85375,11,1,1
85383,121,1,1
85387,1,1,1
85388,113,1,1
85392,103,1,1
85414,21,1,1
85419,121,1,1
85421,11,1,1
85427,111,1,1
85428,46,1,1
85435,11,1,1
85438,1,1,1
85442,1,1,1
85446,1,1,1
85448,1,1,1
85457,3,1,1
85464,101,1,1
85478,13,1,1
85484,1,1,1
85490,11,1,1
85496,11,1,1
85507,1,1,1
85535,11,1,1
85543,3,1,1
85545,11,1,1
85550,21,1,1
85552,121,1,1
85560,11,1,1
85567,23,1,1
85573,11,1,1
85576,11,1,1
85586,1,1,1
85588,1,1,1
85595,1,1,1
85599,133,1,1
85603,1,1,1
85604,131,1,1
85612,111,1,1
85614,1,1,1
85626,11,1,1
85630,11,1,1
85632,1,1,1
85639,1,1,1
85641,146,1,1
85648,1,1,1
85650,101,1,1
85656,11,1,1
85677,1,1,1
85679,151,1,1
85682,31,1,1
85683,21,1,1
85687,1,1,1
85694,1,1,1
85704,21,1,1
85708,11,1,1
85727,21,1,1
85735,121,1,1
85757,1,1,1
85758,11,1,1
85763,21,1,1
85772,21,1,1
85790,11,1,1
85797,11,1,1
85803,111,1,1
85807,13,1,1
85808,111,1,1
85814,1,1,1
85819,101,1,1
85840,11,1,1
85850,23,1,1
85857,11,1,1
85858,1,1,1
85862,11,1,1
85863,1,1,1
85865,21,1,1
85870,3,1,1
85871,11,1,1
85872,11,1,1
85878,23,1,1
85882,1,1,1
85890,101,1,1
85906,11,1,1
85910,121,1,1
85917,1,1,1
85936,1,1,1
85941,43,1,1
85948,21,1,1
85957,1,1,1
85966,1,1,1
85971,19,1,1
85973,23,1,1
85980,1,1,1
85983,31,1,1
85988,21,1,1
85992,97,1,1
85998,103,1,1
86000,111,1,1
86004,11,1,1
86011,111,1,1
86015,3,1,1
86025,101,1,1
86029,123,1,1
86033,121,1,1
86073,113,1,1
86074,11,1,1
86075,11,1,1
86081,11,1,1
86085,11,1,1
86089,13,1,1
86094,11,1,1
86097,101,1,1
86098,11,1,1
86103,1,1,1
86118,21,1,1
86121,21,1,1
86123,111,1,1
86132,13,1,1
86134,101,1,1
86142,11,1,1
86143,103,1,1
86144,36,1,1
86147,126,1,1
86148,23,1,1
86151,11,1,1
86155,1,1,1
86158,11,1,1
86165,121,1,1
86168,111,1,1
86174,111,1,1
86189,11,1,1
86192,153,1,1
86193,11,1,1
86196,1,1,1
86202,11,1,1
86211,11,1,1
86234,41,1,1
86249,21,1,1
86269,103,1,1
86289,143,1,1
86294,51,1,1
86296,1,1,1
86297,11,1,1
86303,121,1,1
86304,103,1,1
86308,1,1,1
86319,111,1,1
86335,21,1,1
86338,11,1,1
86341,21,1,1
86350,103,1,1
86353,21,1,1
86356,101,1,1
86360,11,1,1
86363,1,1,1
86365,121,1,1
86369,111,1,1
86371,11,1,1
86383,1,1,1
86391,21,1,1
86402,113,1,1
86411,151,1,1
86427,21,1,1
86437,13,1,1
86443,11,1,1
86447,1,1,1
86468,111,1,1
86474,11,1,1
86490,9,1,1
86491,41,1,1
86495,1,1,1
86505,101,1,1
86514,1,1,1
86517,21,1,1
86521,23,1,1
86525,1,1,1
86528,13,1,1
86538,11,1,1
86553,11,1,1
86556,1,1,1
86558,111,1,1
86564,113,1,1
86575,1,1,1
86577,31,1,1
86585,111,1,1
86587,1,1,1
86591,11,1,1
86593,143,1,1
86596,19,1,1
86604,121,1,1
86605,9,1,1
86643,3,1,1
86646,101,1,1
86654,31,1,1
86659,1,1,1
86674,11,1,1
86683,3,1,1
86694,1,1,1
86702,11,1,1
86705,1,1,1
